ProductKey;Product Name;ProductSubcategoryKey;Manufacturer;Brand;Color;Unit Cost;Unit Price;Available Date
1307;Contoso Lens Adapter M450 Grey;28;Contoso, Ltd;Contoso;Grey;$31,27;$68,00;25/5/2006
1308;Contoso Digital Camera/Camcorder USB Cable E324 Purple;28;Contoso, Ltd;Contoso;Purple;$14,28;$28,00;2/5/2006
1312;Contoso Conversion Lens M550 Blue;28;Contoso, Ltd;Contoso;Blue;$94,27;$205,00;7/6/2009
1315;Contoso Conversion Lens M550 Pink;28;Contoso, Ltd;Contoso;Pink;$94,27;$205,00;7/6/2009
1382;Contoso Single-line phones E10 Grey;29;Contoso, Ltd;Contoso;Grey;$5,09;$9,99;16/4/2005
1383;Contoso Dual Handset Cordless Phone System E20 Grey;29;Contoso, Ltd;Contoso;Grey;$6,62;$12,99;5/2/2006
1384;Contoso 3 Handset Cordless Phone System E30 Grey;29;Contoso, Ltd;Contoso;Grey;$8,66;$16,99;3/1/2005
1385;Contoso Multi-line phones M30 Grey;29;Contoso, Ltd;Contoso;Grey;$10,57;$22,99;13/7/2006
1386;Contoso KSU-less key system M38 Grey;29;Contoso, Ltd;Contoso;Grey;$12,41;$26,99;16/4/2004
1387;Contoso Hybrid system M60 Grey;29;Contoso, Ltd;Contoso;Grey;$13,33;$28,99;2/3/2006
1388;Contoso Private Branch Exchange M88 Grey;29;Contoso, Ltd;Contoso;Grey;$15,17;$32,99;13/11/2007
1389;Contoso 4 Handset Cordless Phone System M86 Grey;29;Contoso, Ltd;Contoso;Grey;$16,55;$35,99;31/12/2006
1390;Contoso Private Automatic Branch Exchange M65 Grey;29;Contoso, Ltd;Contoso;Grey;$17,93;$38,99;16/6/2005
1391;Contoso Electronic Private Automatic Branch Exchange M90 Grey;29;Contoso, Ltd;Contoso;Grey;$18,39;$39,99;3/9/2006
1392;Contoso Centrex Phone System L10 Grey;29;Contoso, Ltd;Contoso;Grey;$14,24;$42,99;28/2/2007
1393;Contoso In front of Centrex L15 Grey;29;Contoso, Ltd;Contoso;Grey;$15,57;$46,99;13/7/2006
1394;Contoso behind Centrex X15 Grey;29;Contoso, Ltd;Contoso;Grey;$16,56;$49,99;16/9/2004
1395;Contoso Phone with 13-Number Memory (210) M301 Grey;29;Contoso, Ltd;Contoso;Grey;$7,81;$16,99;2/8/2006
1396;Contoso Expandable Cordless Phone System M008 Grey;29;Contoso, Ltd;Contoso;Grey;$10,57;$22,99;13/11/2005
1397;Contoso Phone System Accessory Handset with Charger M308 Grey;29;Contoso, Ltd;Contoso;Grey;$12,41;$26,99;15/11/2007
1398;Contoso 2-Line Corded Cordless Telephone M202 Grey;29;Contoso, Ltd;Contoso;Grey;$13,33;$28,99;16/6/2005
1399;Contoso 4-Line Corded Cordless Telephone M203 Grey;29;Contoso, Ltd;Contoso;Grey;$15,17;$32,99;11/4/2009
1400;Contoso Expandable 3-Handset Cordless Phone System M204 Grey;29;Contoso, Ltd;Contoso;Grey;$16,55;$35,99;3/7/2006
1401;Contoso Expandable 2-Handset Cordless Phone System M205 Grey;29;Contoso, Ltd;Contoso;Grey;$18,48;$40,19;30/9/2008
1402;Contoso Expandable 4-Handset Cordless Phone System M206 Grey;29;Contoso, Ltd;Contoso;Grey;$20,15;$43,81;16/4/2005
1403;Contoso Expandable1-Handset Cordless Phone System M207 Grey;29;Contoso, Ltd;Contoso;Grey;$21,82;$47,44;5/2/2008
1404;Contoso Digital Cordless Expansion Handset Phone M900 Grey;29;Contoso, Ltd;Contoso;Grey;$15,17;$32,99;3/1/2009
1405;Contoso 2-Line Speakerphone M109 Grey;29;Contoso, Ltd;Contoso;Grey;$16,55;$35,99;30/7/2005
1406;Contoso Phone with Memory Dialing-single line E88 Grey;29;Contoso, Ltd;Contoso;Grey;$7,23;$14,19;16/5/2006
1407;Contoso Phone with Memory Dialing-2 lines E90 Grey;29;Contoso, Ltd;Contoso;Grey;$8,16;$16,00;2/11/2008
1619;Contoso DVD Player M130 Grey;35;Contoso, Ltd;Contoso;Grey;$27,59;$59,99;9/1/2009
1620;Contoso DVD Player M140 Gold;35;Contoso, Ltd;Contoso;Gold;$28,05;$60,99;9/1/2009
1621;Contoso DVD Movies E100 Yellow;35;Contoso, Ltd;Contoso;Yellow;$6,62;$12,99;10/1/2006
1625;Contoso DVD Recorder L230 Grey;35;Contoso, Ltd;Contoso;Grey;$72,56;$219,00;19/9/2007
1626;Contoso DVD Recorder L240 Gold;35;Contoso, Ltd;Contoso;Gold;$72,56;$219,00;19/9/2007
1637;Contoso DVD 48 DVD Storage Binder M50 Red;35;Contoso, Ltd;Contoso;Red;$8,27;$17,99;2/1/2005
1638;Contoso DVD 58 DVD Storage Binder M55 Red;35;Contoso, Ltd;Contoso;Red;$6,39;$13,89;4/2/2006
1639;Contoso DVD 38 DVD Storage Binder E25 Red;35;Contoso, Ltd;Contoso;Red;$5,09;$9,99;8/1/2005
1640;Contoso DVD 60 DVD Storage Binder L20 Red;35;Contoso, Ltd;Contoso;Red;$7,58;$22,89;6/5/2006
1641;Contoso DVD 55DVD Storage Binder M56 Red;35;Contoso, Ltd;Contoso;Red;$5,82;$12,66;2/1/2005
1643;Contoso DVD External DVD Burner M200 Grey;35;Contoso, Ltd;Contoso;Grey;$26,62;$57,88;2/6/2008
1644;Contoso DVD External DVD Burner M200 Blue;35;Contoso, Ltd;Contoso;Blue;$26,62;$57,88;2/6/2008
1877;Contoso Washer & Dryer 27in L270 Blue;41;Contoso, Ltd;Contoso;Blue;$878,66;$2.652,00;9/2/2009
1878;Contoso Washer & Dryer 25.5in M255 Blue;41;Contoso, Ltd;Contoso;Blue;$914,67;$1.989,00;8/3/2008
1879;Contoso Washer & Dryer 24in M240 Blue;41;Contoso, Ltd;Contoso;Blue;$836,03;$1.818,00;6/2/2007
1880;Contoso Washer & Dryer 21in E210 Blue;41;Contoso, Ltd;Contoso;Blue;$815,22;$1.599,00;2/1/2006
1881;Contoso Washer & Dryer 15.5in E155 Blue;41;Contoso, Ltd;Contoso;Blue;$509,32;$999,00;1/2/2005
1882;Contoso Washer & Dryer 27in L270 Green;41;Contoso, Ltd;Contoso;Green;$878,66;$2.652,00;9/2/2009
1883;Contoso Washer & Dryer 25.5in M255 Green;41;Contoso, Ltd;Contoso;Green;$914,67;$1.989,00;8/3/2008
1884;Contoso Washer & Dryer 24in M240 Green;41;Contoso, Ltd;Contoso;Green;$836,03;$1.818,00;6/2/2007
1885;Contoso Washer & Dryer 21in E210 Green;41;Contoso, Ltd;Contoso;Green;$815,22;$1.599,00;2/1/2006
1886;Contoso Washer & Dryer 15.5in E155 Green;41;Contoso, Ltd;Contoso;Green;$509,32;$999,00;1/2/2005
1887;Contoso Washer & Dryer 27in L270 Red;41;Contoso, Ltd;Contoso;Red;$878,66;$2.652,00;9/2/2009
1888;Contoso Washer & Dryer 25.5in M255 Red;41;Contoso, Ltd;Contoso;Red;$914,67;$1.989,00;8/3/2008
1889;Contoso Washer & Dryer 24in M240 Red;41;Contoso, Ltd;Contoso;Red;$836,03;$1.818,00;6/2/2007
1890;Contoso Washer & Dryer 21in E210 Red;41;Contoso, Ltd;Contoso;Red;$815,22;$1.599,00;2/1/2006
1891;Contoso Washer & Dryer 15.5in E155 Red;41;Contoso, Ltd;Contoso;Red;$509,32;$999,00;1/2/2005
1892;Contoso Washer & Dryer 27in L270 Pink;41;Contoso, Ltd;Contoso;Pink;$878,66;$2.652,00;9/2/2009
1893;Contoso Washer & Dryer 25.5in M255 Pink;41;Contoso, Ltd;Contoso;Pink;$914,67;$1.989,00;8/3/2008
1894;Contoso Washer & Dryer 24in M240 Pink;41;Contoso, Ltd;Contoso;Pink;$836,03;$1.818,00;6/2/2007
1895;Contoso Washer & Dryer 21in E210 Pink;41;Contoso, Ltd;Contoso;Pink;$815,22;$1.599,00;2/1/2006
1896;Contoso Washer & Dryer 15.5in E155 Pink;41;Contoso, Ltd;Contoso;Pink;$509,32;$999,00;1/2/2005
2067;Contoso Microwave 1.5CuFt X0110 Grey;43;Contoso, Ltd;Contoso;Grey;$220,64;$665,94;2/1/2009
2068;Contoso Microwave 2.2CuFt M0125 Grey;43;Contoso, Ltd;Contoso;Grey;$91,97;$199,99;4/1/2008
2069;Contoso Microwave 2.2CuFt M0126 Grey;43;Contoso, Ltd;Contoso;Grey;$82,77;$179,99;5/1/2007
2070;Contoso Microwave 1.0CuFt E0110 Grey;43;Contoso, Ltd;Contoso;Grey;$71,37;$139,99;8/3/2006
2071;Contoso Microwave 0.9CuFt E0090 Grey;43;Contoso, Ltd;Contoso;Grey;$50,98;$99,99;9/2/2005
2072;Contoso Microwave 0.8CuFt E0080 Grey;43;Contoso, Ltd;Contoso;Grey;$48,43;$94,99;8/2/2004
2073;Contoso Microwave 1.5CuFt X0110 Red;43;Contoso, Ltd;Contoso;Red;$220,64;$665,94;2/1/2009
2074;Contoso Microwave 2.2CuFt M0125 Red;43;Contoso, Ltd;Contoso;Red;$91,97;$199,99;4/1/2008
2075;Contoso Microwave 1.6CuFt M0125 Red;43;Contoso, Ltd;Contoso;Red;$82,77;$179,99;5/1/2007
2076;Contoso Microwave 1.0CuFt E0110 Red;43;Contoso, Ltd;Contoso;Red;$71,37;$139,99;8/3/2006
2077;Contoso Microwave 0.9CuFt E0090 Red;43;Contoso, Ltd;Contoso;Red;$50,98;$99,99;9/2/2005
2078;Contoso Microwave 0.8CuFt E0080 Red;43;Contoso, Ltd;Contoso;Red;$48,43;$94,99;8/2/2004
2090;Contoso Water Heater 7.2GPM X1800 Blue;44;Contoso, Ltd;Contoso;Blue;$488,70;$1.475,00;25/4/2007
2091;Contoso Water Heater 4.3GPM M1250 Blue;44;Contoso, Ltd;Contoso;Blue;$403,53;$877,50;4/1/2008
2092;Contoso Water Heater 4.0GPM M1250 Blue;44;Contoso, Ltd;Contoso;Blue;$363,75;$791,00;5/1/2007
2093;Contoso Water Heater 2.6GPM E0900 Blue;44;Contoso, Ltd;Contoso;Blue;$258,99;$508,00;8/3/2006
2094;Contoso Water Heater 1.5GPM E0800 Blue;44;Contoso, Ltd;Contoso;Blue;$131,28;$257,50;9/2/2005
2095;Contoso Water Heater 7.2GPM X1800 Green;44;Contoso, Ltd;Contoso;Green;$488,70;$1.475,00;25/4/2007
2096;Contoso Water Heater 4.3GPM M1250 Green;44;Contoso, Ltd;Contoso;Green;$403,53;$877,50;4/1/2008
2097;Contoso Water Heater 4.0GPM M1250 Green;44;Contoso, Ltd;Contoso;Green;$363,75;$791,00;5/1/2007
2098;Contoso Water Heater 2.6GPM E0900 Green;44;Contoso, Ltd;Contoso;Green;$258,99;$508,00;8/3/2006
2099;Contoso Water Heater 1.5GPM E0800 Green;44;Contoso, Ltd;Contoso;Green;$131,28;$257,50;9/2/2005
2105;Contoso Water Heater 7.2GPM X1800 Grey;44;Contoso, Ltd;Contoso;Grey;$488,70;$1.475,00;25/4/2007
2106;Contoso Water Heater 4.3GPM M1250 Grey;44;Contoso, Ltd;Contoso;Grey;$403,53;$877,50;4/1/2008
2107;Contoso Water Heater 4.0GPM M1250 Grey;44;Contoso, Ltd;Contoso;Grey;$363,75;$791,00;5/1/2007
2108;Contoso Water Heater 2.6GPM E0900 Grey;44;Contoso, Ltd;Contoso;Grey;$258,99;$508,00;8/3/2006
2109;Contoso Water Heater 1.5GPM E0800 Grey;44;Contoso, Ltd;Contoso;Grey;$131,28;$257,50;7/11/2005
2110;Contoso Water Heater 7.2GPM X1800 Red;44;Contoso, Ltd;Contoso;Red;$488,70;$1.475,00;25/4/2007
2111;Contoso Water Heater 4.3GPM M1250 Red;44;Contoso, Ltd;Contoso;Red;$403,53;$877,50;4/1/2008
2112;Contoso Water Heater 4.0GPM M1250 Red;44;Contoso, Ltd;Contoso;Red;$363,75;$791,00;5/1/2007
2113;Contoso Water Heater 2.6GPM E0900 Red;44;Contoso, Ltd;Contoso;Red;$258,99;$508,00;8/3/2006
2114;Contoso Water Heater 1.5GPM E0800 Red;44;Contoso, Ltd;Contoso;Red;$131,28;$257,50;9/2/2005
2115;Contoso Water Heater 4.3GPM M1250 Yellow;44;Contoso, Ltd;Contoso;Yellow;$403,53;$877,50;4/1/2008
2134;Contoso Coffee Maker Super-Auto 12C X1250 Grey;45;Contoso, Ltd;Contoso;Grey;$546,68;$1.650,00;14/2/2008
2135;Contoso Coffee Maker Auto 10C M1000 Grey;45;Contoso, Ltd;Contoso;Grey;$343,05;$745,99;4/1/2008
2136;Contoso Coffee Maker 12C M1000 Grey;45;Contoso, Ltd;Contoso;Grey;$204,64;$445,00;5/1/2007
2137;Contoso Coffee Maker Auto 5C E0900 Grey;45;Contoso, Ltd;Contoso;Grey;$83,10;$163,00;8/3/2006
2138;Contoso Coffee Maker 5C E0900 Grey;45;Contoso, Ltd;Contoso;Grey;$75,96;$149,00;9/2/2005
2139;Contoso Coffee Maker 4C E0800 Grey;45;Contoso, Ltd;Contoso;Grey;$66,23;$129,90;9/3/2004
2355;Contoso Air conditioner 25000BTU L1672 Red;47;Contoso, Ltd;Contoso;Red;$210,72;$635,99;5/3/2007
2356;Contoso Air conditioner 12000BTU M0640 Red;47;Contoso, Ltd;Contoso;Red;$211,53;$459,99;4/1/2008
2357;Contoso Air conditioner 10000BTU M0490 Red;47;Contoso, Ltd;Contoso;Red;$197,74;$429,99;5/1/2008
2358;Contoso Air conditioner 8000BTU M0320 Red;47;Contoso, Ltd;Contoso;Red;$183,94;$399,99;8/3/2007
2359;Contoso Air conditioner 7000BTU E0260 Red;47;Contoso, Ltd;Contoso;Red;$152,94;$299,99;9/2/2006
2360;Contoso Air conditioner 6000BTU E0180 Red;47;Contoso, Ltd;Contoso;Red;$101,96;$199,99;9/3/2005
2361;Contoso Air conditioner 5200BTU E0100 Red;47;Contoso, Ltd;Contoso;Red;$56,08;$109,99;8/6/2004
2369;Contoso Air conditioner 25000BTU L1672 Grey;47;Contoso, Ltd;Contoso;Grey;$210,72;$635,99;5/3/2007
2370;Contoso Air conditioner 12000BTU M0640 Grey;47;Contoso, Ltd;Contoso;Grey;$211,53;$459,99;4/1/2008
2371;Contoso Air conditioner 10000BTU M0490 Grey;47;Contoso, Ltd;Contoso;Grey;$197,74;$429,99;5/1/2008
2372;Contoso Air conditioner 8000BTU M0320 Grey;47;Contoso, Ltd;Contoso;Grey;$183,94;$399,99;8/3/2007
2373;Contoso Air conditioner 7000BTU E0260 Grey;47;Contoso, Ltd;Contoso;Grey;$152,94;$299,99;9/2/2006
2374;Contoso Air conditioner 6000BTU E0180 Grey;47;Contoso, Ltd;Contoso;Grey;$101,96;$199,99;9/3/2005
2375;Contoso Air conditioner 5200BTU E0100 Grey;47;Contoso, Ltd;Contoso;Grey;$56,08;$109,99;8/6/2004
2376;Contoso Air conditioner 25000BTU L1672 Blue;47;Contoso, Ltd;Contoso;Blue;$210,72;$635,99;5/3/2007
2377;Contoso Air conditioner 12000BTU M0640 Blue;47;Contoso, Ltd;Contoso;Blue;$211,53;$459,99;4/1/2008
2378;Contoso Air conditioner 10000BTU M0490 Blue;47;Contoso, Ltd;Contoso;Blue;$197,74;$429,99;5/1/2008
2379;Contoso Air conditioner 8000BTU M0320 Blue;47;Contoso, Ltd;Contoso;Blue;$183,94;$399,99;8/3/2007
2380;Contoso Air conditioner 7000BTU E0260 Blue;47;Contoso, Ltd;Contoso;Blue;$152,94;$299,99;9/2/2006
2381;Contoso Air conditioner 6000BTU E0180 Blue;47;Contoso, Ltd;Contoso;Blue;$101,96;$199,99;9/3/2005
2382;Contoso Air conditioner 5200BTU E0100 Blue;47;Contoso, Ltd;Contoso;Blue;$56,08;$109,99;8/6/2004
2493;Cigarette Lighter Adapter for Contoso Phones E110 Red;33;Contoso, Ltd;Contoso;Red;$12,74;$24,99;28/6/2006
2494;Reusable Phone Screen Protector E120;33;Contoso, Ltd;Contoso;Transparent;$1,50;$2,94;4/3/2007
2501;Contoso Phone Tough Skin Case E140 Pink;33;Contoso, Ltd;Contoso;Pink;$12,09;$23,72;13/4/2009
2505;Contoso Touch Stylus Pen E150 Red;33;Contoso, Ltd;Contoso;Red;$5,09;$9,99;24/6/2007
2506;Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink;33;Contoso, Ltd;Contoso;Pink;$2,42;$4,74;6/6/2006
2513;Contoso Bluetooth Active Headphones L15 Red;33;Contoso, Ltd;Contoso;Red;$43,07;$129,99;2/1/2009
1;Contoso 512MB MP3 Player E51 Silver;1;Contoso, Ltd;Contoso;Silver;$6,62;$12,99;3/5/2005
4;Contoso 2G MP3 Player E200 Silver;1;Contoso, Ltd;Contoso;Silver;$11,00;$21,57;16/12/2006
8;Contoso 4G MP3 Player E400 Silver;1;Contoso, Ltd;Contoso;Silver;$30,58;$59,99;16/4/2007
14;Contoso 4GB Flash MP3 Player E401 Silver;1;Contoso, Ltd;Contoso;Silver;$35,72;$77,68;16/6/2007
37;Contoso 8GB Clock & Radio MP3 Player X850 Silver;1;Contoso, Ltd;Contoso;Silver;$99,14;$299,23;2/2/2006
41;Contoso 16GB New Generation MP5 Player M1650 Silver;1;Contoso, Ltd;Contoso;Silver;$106,69;$232,00;18/4/2009
253;Contoso Home Theater System 2.1 Channel E1200 Silver;11;Contoso, Ltd;Contoso;Silver;$152,44;$299,00;5/1/2005
254;Contoso Home Theater System 2.1 Channel M1210 Silver;11;Contoso, Ltd;Contoso;Silver;$167,73;$329,00;5/1/2005
255;Contoso Home Theater System 7.1 Channel M1700 Silver;11;Contoso, Ltd;Contoso;Silver;$294,54;$889,00;5/4/2005
256;Contoso Home Theater System 4.1 Channel M1400 Silver;11;Contoso, Ltd;Contoso;Silver;$208,52;$409,00;2/1/2006
257;Contoso Home Theater System 5.1 Channel M1500 Silver;11;Contoso, Ltd;Contoso;Silver;$197,28;$429,00;5/4/2005
258;Contoso Home Theater System 5.1 Channel M1510 Silver;11;Contoso, Ltd;Contoso;Silver;$224,87;$489,00;1/12/2007
259;Contoso Home Theater System 4.1 Channel M1410 Silver;11;Contoso, Ltd;Contoso;Silver;$167,73;$329,00;23/8/2006
260;Contoso Home Theater System 5.1 Channel M1520 Silver;11;Contoso, Ltd;Contoso;Silver;$155,89;$339,00;15/11/2007
261;Contoso Home Theater System 5.1 Channel M1530 Silver;11;Contoso, Ltd;Contoso;Silver;$183,49;$399,00;11/2/2005
262;Contoso Home Theater System 2.1 Channel E1220 Silver;11;Contoso, Ltd;Contoso;Silver;$101,46;$199,00;1/1/2004
263;Contoso Home Theater System 5.1 Channel M1540 Silver;11;Contoso, Ltd;Contoso;Silver;$243,27;$529,00;15/3/2008
264;Contoso Home Theater System 4.1 Channel M1420 Silver;11;Contoso, Ltd;Contoso;Silver;$244,72;$480,00;15/3/2007
265;Contoso Home Theater System 2.1 Channel M1230 Silver;11;Contoso, Ltd;Contoso;Silver;$183,54;$360,00;1/7/2008
599;Contoso Projector 1080p X980 Silver;19;Contoso, Ltd;Contoso;Silver;$760,38;$2.295,00;16/3/2006
600;Contoso Projector 1080p X981 Silver;19;Contoso, Ltd;Contoso;Silver;$827,97;$2.499,00;8/3/2009
601;Contoso Projector 720p M620 Silver;19;Contoso, Ltd;Contoso;Silver;$321,44;$699,00;9/2/2007
602;Contoso Projector 720p M621 Silver;19;Contoso, Ltd;Contoso;Silver;$459,40;$999,00;8/2/2007
603;Contoso Projector 480p M480 Silver;19;Contoso, Ltd;Contoso;Silver;$116,75;$229,00;9/2/2005
604;Contoso Projector 480p M481 Silver;19;Contoso, Ltd;Contoso;Silver;$254,40;$499,00;9/12/2005
605;Contoso Screen 125in M250 Silver;19;Contoso, Ltd;Contoso;Silver;$152,08;$459,00;31/5/2008
606;Contoso Screen 113in M251 Silver;19;Contoso, Ltd;Contoso;Silver;$137,50;$299,00;8/2/2008
607;Contoso Screen 106in M060 Silver;19;Contoso, Ltd;Contoso;Silver;$83,16;$251,00;2/1/2008
608;Contoso Screen 100in E010 Silver;19;Contoso, Ltd;Contoso;Silver;$62,95;$190,00;4/1/2007
609;Contoso Screen 85in E085 Silver;19;Contoso, Ltd;Contoso;Silver;$70,87;$139,00;5/1/2006
610;Contoso Screen 80in E080 Silver;19;Contoso, Ltd;Contoso;Silver;$55,57;$109,00;8/3/2005
1080;Contoso SLR Camera X143 Silver;24;Contoso, Ltd;Contoso;Silver;$214,03;$646,00;16/4/2004
1081;"Contoso SLR Camera 35"" X358 Silver";24;Contoso, Ltd;Contoso;Silver;$188,19;$568,00;2/3/2006
1082;Contoso SLR Camera M143 Silver;24;Contoso, Ltd;Contoso;Silver;$139,80;$304,00;13/11/2007
1083;"Contoso SLR Camera 35"" M358 Silver";24;Contoso, Ltd;Contoso;Silver;$164,63;$358,00;31/12/2006
1247;Contoso Rechargeable Li-Ion Battery Pack E300 Silver;28;Contoso, Ltd;Contoso;Silver;$25,49;$49,99;25/1/2005
1250;Contoso Travel Charger for S-Series Battery E302 Silver;28;Contoso, Ltd;Contoso;Silver;$30,58;$59,99;4/3/2006
1253;Contoso General Carrying Case E304 Silver;28;Contoso, Ltd;Contoso;Silver;$10,19;$19,99;19/5/2007
1260;Contoso Multi-Use Terminal Cable E308 Silver;28;Contoso, Ltd;Contoso;Silver;$18,86;$36,99;9/2/2006
1263;Contoso Rechargeable Battery Pack E310 Silver;28;Contoso, Ltd;Contoso;Silver;$35,68;$69,99;3/1/2009
1266;Contoso Carrying Case E312 Silver;28;Contoso, Ltd;Contoso;Silver;$25,47;$49,96;25/9/2006
1273;Contoso Lens Cap Keeper E314 Silver;28;Contoso, Ltd;Contoso;Silver;$3,54;$6,95;6/4/2007
1277;Contoso Digital Cameras Lightweight Tripod E316 Silver;28;Contoso, Ltd;Contoso;Silver;$26,58;$52,13;9/8/2008
1280;Contoso General Soft Carrying Case E318 Silver;28;Contoso, Ltd;Contoso;Silver;$7,64;$14,99;1/1/2009
1285;Contoso Mini Battery Charger Kit E320 Silver;28;Contoso, Ltd;Contoso;Silver;$12,74;$24,99;7/3/2006
1288;Contoso Genuine Leather Grip Belt E322 Silver;28;Contoso, Ltd;Contoso;Silver;$39,76;$77,99;8/4/2007
1290;Contoso Macro Zoom Lens X300 Silver;28;Contoso, Ltd;Contoso;Silver;$121,45;$366,55;5/5/2009
1293;Contoso Telephoto Conversion Lens X400 Silver;28;Contoso, Ltd;Contoso;Silver;$197,14;$595,00;17/4/2009
1302;Contoso Telephoto Conversion Lens M350 Silver;28;Contoso, Ltd;Contoso;Silver;$43,69;$95,00;19/9/2007
1305;Contoso Lens Adapter M450 Silver;28;Contoso, Ltd;Contoso;Silver;$31,27;$68,00;25/5/2006
1310;Contoso Digital Camera/Camcorder USB Cable E324 Silver;28;Contoso, Ltd;Contoso;Silver;$14,28;$28,00;2/5/2006
1314;Contoso Conversion Lens M550 Silver;28;Contoso, Ltd;Contoso;Silver;$94,27;$205,00;7/6/2009
1617;Contoso DVD Player M110 Silver;35;Contoso, Ltd;Contoso;Silver;$26,67;$57,99;9/1/2009
1623;Contoso DVD Recorder L210 Silver;35;Contoso, Ltd;Contoso;Silver;$72,56;$219,00;19/9/2007
1632;Contoso DVD 48 DVD Storage Binder M50 Silver;35;Contoso, Ltd;Contoso;Silver;$8,27;$17,99;2/1/2005
1633;Contoso DVD 58 DVD Storage Binder M55 Silver;35;Contoso, Ltd;Contoso;Silver;$6,39;$13,89;4/2/2006
1634;Contoso DVD 38 DVD Storage Binder E25 Silver;35;Contoso, Ltd;Contoso;Silver;$5,09;$9,99;8/1/2005
1635;Contoso DVD 60 DVD Storage Binder L20 Silver;35;Contoso, Ltd;Contoso;Silver;$7,58;$22,89;6/5/2006
1636;Contoso DVD 55DVD Storage Binder M56 Silver;35;Contoso, Ltd;Contoso;Silver;$5,82;$12,66;2/1/2005
1645;Contoso DVD External DVD Burner M200 Silver;35;Contoso, Ltd;Contoso;Silver;$26,62;$57,88;2/6/2008
1651;Contoso DVD 9-Inch Player Portable M300 Silver;35;Contoso, Ltd;Contoso;Silver;$73,57;$159,99;6/5/2006
1652;Contoso DVD 12-Inch Player Portable M400 Silver;35;Contoso, Ltd;Contoso;Silver;$82,77;$179,99;7/5/2006
1653;Contoso DVD 7-Inch Player Portable E200 Silver;35;Contoso, Ltd;Contoso;Silver;$56,08;$109,99;8/5/2006
1654;Contoso DVD 14-Inch Player Portable L100 Silver;35;Contoso, Ltd;Contoso;Silver;$86,14;$259,99;9/5/2006
1655;Contoso DVD 15-Inch Player Portable L200 Silver;35;Contoso, Ltd;Contoso;Silver;$96,08;$289,99;10/5/2006
1872;Contoso Washer & Dryer 27in L270 Silver;41;Contoso, Ltd;Contoso;Silver;$878,66;$2.652,00;9/2/2009
1873;Contoso Washer & Dryer 25.5in M255 Silver;41;Contoso, Ltd;Contoso;Silver;$914,67;$1.989,00;8/3/2008
1874;Contoso Washer & Dryer 24in M240 Silver;41;Contoso, Ltd;Contoso;Silver;$836,03;$1.818,00;6/2/2007
1875;Contoso Washer & Dryer 21in E210 Silver;41;Contoso, Ltd;Contoso;Silver;$815,22;$1.599,00;2/1/2006
1876;Contoso Washer & Dryer 15.5in E155 Silver;41;Contoso, Ltd;Contoso;Silver;$509,32;$999,00;1/2/2005
2061;Contoso Microwave 1.5CuFt X0110 Silver;43;Contoso, Ltd;Contoso;Silver;$220,64;$665,94;2/1/2009
2062;Contoso Microwave 2.2CuFt M0125 Silver;43;Contoso, Ltd;Contoso;Silver;$91,97;$199,99;4/1/2008
2063;Contoso Microwave 1.6CuFt M0125 Silver;43;Contoso, Ltd;Contoso;Silver;$82,77;$179,99;5/1/2007
2064;Contoso Microwave 1.0CuFt E0110 Silver;43;Contoso, Ltd;Contoso;Silver;$71,37;$139,99;8/3/2006
2065;Contoso Microwave 0.9CuFt E0090 Silver;43;Contoso, Ltd;Contoso;Silver;$50,98;$99,99;9/2/2005
2066;Contoso Microwave 0.8CuFt E0080 Silver;43;Contoso, Ltd;Contoso;Silver;$48,43;$94,99;8/2/2004
2100;Contoso Water Heater 7.2GPM X1800 Silver;44;Contoso, Ltd;Contoso;Silver;$488,70;$1.475,00;25/4/2007
2101;Contoso Water Heater 4.3GPM M1250 Silver;44;Contoso, Ltd;Contoso;Silver;$403,53;$877,50;4/1/2008
2102;Contoso Water Heater 4.0GPM M1250 Silver;44;Contoso, Ltd;Contoso;Silver;$363,75;$791,00;5/1/2007
2103;Contoso Water Heater 2.6GPM E0900 Silver;44;Contoso, Ltd;Contoso;Silver;$258,99;$508,00;8/3/2006
2104;Contoso Water Heater 1.5GPM E0800 Silver;44;Contoso, Ltd;Contoso;Silver;$131,28;$257,50;9/2/2005
2122;Contoso Coffee Maker Super-Auto 12C X1250 Silver;45;Contoso, Ltd;Contoso;Silver;$546,68;$1.650,00;14/2/2008
2123;Contoso Coffee Maker Auto 10C M1000 Silver;45;Contoso, Ltd;Contoso;Silver;$343,05;$745,99;4/1/2008
2124;Contoso Coffee Maker 12C M1000 Silver;45;Contoso, Ltd;Contoso;Silver;$204,64;$445,00;5/1/2007
2125;Contoso Coffee Maker Auto 5C E0900 Silver;45;Contoso, Ltd;Contoso;Silver;$83,10;$163,00;8/3/2006
2126;Contoso Coffee Maker 5C E0900 Silver;45;Contoso, Ltd;Contoso;Silver;$75,96;$149,00;9/2/2005
2127;Contoso Coffee Maker 4C E0800 Silver;45;Contoso, Ltd;Contoso;Silver;$66,23;$129,90;9/3/2004
2362;Contoso Air conditioner 25000BTU L1672 Silver;47;Contoso, Ltd;Contoso;Silver;$210,72;$635,99;5/3/2007
2363;Contoso Air conditioner 12000BTU M0640 Silver;47;Contoso, Ltd;Contoso;Silver;$211,53;$459,99;4/1/2008
2364;Contoso Air conditioner 10000BTU M0490 Silver;47;Contoso, Ltd;Contoso;Silver;$197,74;$429,99;5/1/2008
